Gene	sgRNA(sample1_21day/sample1_7day)	sample1_7day	sample1_21day	log2(sample1_21day/sample1_7day)	abs_log2(sample1_21day/sample1_7day)
NonTargetingControlGuideForHuman_0785	HGLibB_57813	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0786	HGLibB_57814	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0787	HGLibB_57815	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0788	HGLibB_57816	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0789	HGLibB_57817	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0790	HGLibB_57818	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0791	HGLibB_57819	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0792	HGLibB_57820	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0794	HGLibB_57822	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0795	HGLibB_57823	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0796	HGLibB_57824	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0797	HGLibB_57825	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0798	HGLibB_57826	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0799	HGLibB_57827	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0800	HGLibB_57828	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0801	HGLibB_57829	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0802	HGLibB_57830	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0803	HGLibB_57831	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0831	HGLibB_57859	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0833	HGLibB_57861	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0887	HGLibB_57915	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0862	HGLibB_57890	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0864	HGLibB_57892	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0865	HGLibB_57893	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0866	HGLibB_57894	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0867	HGLibB_57895	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0868	HGLibB_57896	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0869	HGLibB_57897	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0870	HGLibB_57898	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0871	HGLibB_57899	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0872	HGLibB_57900	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0873	HGLibB_57901	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0874	HGLibB_57902	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0875	HGLibB_57903	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0876	HGLibB_57904	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0877	HGLibB_57905	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0878	HGLibB_57906	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0879	HGLibB_57907	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0880	HGLibB_57908	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0881	HGLibB_57909	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0882	HGLibB_57910	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0883	HGLibB_57911	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0884	HGLibB_57912	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0885	HGLibB_57913	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0886	HGLibB_57914	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0863	HGLibB_57891	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0861	HGLibB_57889	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0834	HGLibB_57862	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0860	HGLibB_57888	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0836	HGLibB_57864	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0837	HGLibB_57865	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0838	HGLibB_57866	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0839	HGLibB_57867	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0840	HGLibB_57868	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0841	HGLibB_57869	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0842	HGLibB_57870	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0843	HGLibB_57871	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0844	HGLibB_57872	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0846	HGLibB_57874	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0847	HGLibB_57875	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0848	HGLibB_57876	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0849	HGLibB_57877	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0850	HGLibB_57878	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0851	HGLibB_57879	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0852	HGLibB_57880	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0853	HGLibB_57881	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0854	HGLibB_57882	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0855	HGLibB_57883	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0856	HGLibB_57884	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0857	HGLibB_57885	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0858	HGLibB_57886	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0859	HGLibB_57887	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0558	HGLibB_57586	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0556	HGLibB_57584	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0111	HGLibB_57139	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0264	HGLibB_57292	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0253	HGLibB_57281	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0254	HGLibB_57282	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0255	HGLibB_57283	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0256	HGLibB_57284	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0257	HGLibB_57285	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0258	HGLibB_57286	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0259	HGLibB_57287	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0260	HGLibB_57288	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0261	HGLibB_57289	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0262	HGLibB_57290	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0263	HGLibB_57291	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0265	HGLibB_57293	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0555	HGLibB_57583	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0266	HGLibB_57294	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0267	HGLibB_57295	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0268	HGLibB_57296	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0269	HGLibB_57297	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0270	HGLibB_57298	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0271	HGLibB_57299	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0272	HGLibB_57300	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0273	HGLibB_57301	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0274	HGLibB_57302	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0275	HGLibB_57303	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0276	HGLibB_57304	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0251	HGLibB_57279	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0250	HGLibB_57278	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0249	HGLibB_57277	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0248	HGLibB_57276	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0225	HGLibB_57253	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0226	HGLibB_57254	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0227	HGLibB_57255	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0228	HGLibB_57256	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0229	HGLibB_57257	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0230	HGLibB_57258	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0231	HGLibB_57259	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0232	HGLibB_57260	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0233	HGLibB_57261	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0234	HGLibB_57262	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0235	HGLibB_57263	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0236	HGLibB_57264	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0237	HGLibB_57265	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0238	HGLibB_57266	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0239	HGLibB_57267	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0240	HGLibB_57268	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0241	HGLibB_57269	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0242	HGLibB_57270	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0243	HGLibB_57271	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0244	HGLibB_57272	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0245	HGLibB_57273	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0246	HGLibB_57274	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0247	HGLibB_57275	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0277	HGLibB_57305	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0278	HGLibB_57306	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0279	HGLibB_57307	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0306	HGLibB_57334	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0309	HGLibB_57337	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0310	HGLibB_57338	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0311	HGLibB_57339	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0312	HGLibB_57340	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0313	HGLibB_57341	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0314	HGLibB_57342	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0315	HGLibB_57343	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0317	HGLibB_57345	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0318	HGLibB_57346	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0319	HGLibB_57347	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0320	HGLibB_57348	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0321	HGLibB_57349	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0322	HGLibB_57350	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0323	HGLibB_57351	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0324	HGLibB_57352	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0325	HGLibB_57353	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0326	HGLibB_57354	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0327	HGLibB_57355	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0329	HGLibB_57357	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0330	HGLibB_57358	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0331	HGLibB_57359	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0332	HGLibB_57360	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0333	HGLibB_57361	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0307	HGLibB_57335	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0305	HGLibB_57333	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0280	HGLibB_57308	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0304	HGLibB_57332	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0281	HGLibB_57309	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0282	HGLibB_57310	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0283	HGLibB_57311	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0284	HGLibB_57312	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0285	HGLibB_57313	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0286	HGLibB_57314	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0287	HGLibB_57315	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0288	HGLibB_57316	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0289	HGLibB_57317	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0290	HGLibB_57318	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0291	HGLibB_57319	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0292	HGLibB_57320	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0293	HGLibB_57321	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0294	HGLibB_57322	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0295	HGLibB_57323	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0296	HGLibB_57324	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0297	HGLibB_57325	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0298	HGLibB_57326	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0299	HGLibB_57327	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0300	HGLibB_57328	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0301	HGLibB_57329	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0302	HGLibB_57330	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0303	HGLibB_57331	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0224	HGLibB_57252	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0223	HGLibB_57251	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0222	HGLibB_57250	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0137	HGLibB_57165	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0139	HGLibB_57167	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0140	HGLibB_57168	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0141	HGLibB_57169	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0142	HGLibB_57170	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0143	HGLibB_57171	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0144	HGLibB_57172	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0146	HGLibB_57174	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0147	HGLibB_57175	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0148	HGLibB_57176	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0149	HGLibB_57177	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0150	HGLibB_57178	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0151	HGLibB_57179	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0153	HGLibB_57181	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0154	HGLibB_57182	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0155	HGLibB_57183	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0156	HGLibB_57184	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0157	HGLibB_57185	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0158	HGLibB_57186	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0159	HGLibB_57187	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0160	HGLibB_57188	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0161	HGLibB_57189	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0162	HGLibB_57190	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0163	HGLibB_57191	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0138	HGLibB_57166	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0136	HGLibB_57164	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0165	HGLibB_57193	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0135	HGLibB_57163	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0112	HGLibB_57140	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0113	HGLibB_57141	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0114	HGLibB_57142	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0115	HGLibB_57143	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0116	HGLibB_57144	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0117	HGLibB_57145	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0118	HGLibB_57146	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0119	HGLibB_57147	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0120	HGLibB_57148	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0121	HGLibB_57149	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0122	HGLibB_57150	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0123	HGLibB_57151	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0124	HGLibB_57152	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0125	HGLibB_57153	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0126	HGLibB_57154	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0127	HGLibB_57155	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0128	HGLibB_57156	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0129	HGLibB_57157	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0130	HGLibB_57158	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0131	HGLibB_57159	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0132	HGLibB_57160	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0133	HGLibB_57161	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0134	HGLibB_57162	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0164	HGLibB_57192	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0166	HGLibB_57194	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0221	HGLibB_57249	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0195	HGLibB_57223	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0197	HGLibB_57225	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0198	HGLibB_57226	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0199	HGLibB_57227	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0200	HGLibB_57228	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0201	HGLibB_57229	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0202	HGLibB_57230	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0203	HGLibB_57231	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0204	HGLibB_57232	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0205	HGLibB_57233	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0206	HGLibB_57234	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0207	HGLibB_57235	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0208	HGLibB_57236	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0209	HGLibB_57237	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0211	HGLibB_57239	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0212	HGLibB_57240	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0213	HGLibB_57241	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0214	HGLibB_57242	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0215	HGLibB_57243	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0216	HGLibB_57244	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0217	HGLibB_57245	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0218	HGLibB_57246	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0219	HGLibB_57247	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0220	HGLibB_57248	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0196	HGLibB_57224	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0194	HGLibB_57222	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0167	HGLibB_57195	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0193	HGLibB_57221	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0168	HGLibB_57196	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0169	HGLibB_57197	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0170	HGLibB_57198	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0171	HGLibB_57199	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0172	HGLibB_57200	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0173	HGLibB_57201	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0174	HGLibB_57202	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0175	HGLibB_57203	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0177	HGLibB_57205	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0178	HGLibB_57206	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0179	HGLibB_57207	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0180	HGLibB_57208	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0181	HGLibB_57209	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0182	HGLibB_57210	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0183	HGLibB_57211	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0184	HGLibB_57212	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0186	HGLibB_57214	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0187	HGLibB_57215	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0188	HGLibB_57216	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0189	HGLibB_57217	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0190	HGLibB_57218	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0191	HGLibB_57219	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0192	HGLibB_57220	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0334	HGLibB_57362	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0335	HGLibB_57363	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0337	HGLibB_57365	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0475	HGLibB_57503	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0477	HGLibB_57505	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0478	HGLibB_57506	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0479	HGLibB_57507	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0480	HGLibB_57508	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0481	HGLibB_57509	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0482	HGLibB_57510	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0483	HGLibB_57511	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0484	HGLibB_57512	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0485	HGLibB_57513	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0486	HGLibB_57514	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0487	HGLibB_57515	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0488	HGLibB_57516	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0489	HGLibB_57517	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0490	HGLibB_57518	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0491	HGLibB_57519	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0492	HGLibB_57520	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0493	HGLibB_57521	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0494	HGLibB_57522	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0495	HGLibB_57523	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0496	HGLibB_57524	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0497	HGLibB_57525	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0498	HGLibB_57526	0.0	0.0	0.0	0.0
NonTargetingControlGuideForHuman_0499	HGLibB_57527	0.0	0.0	0.0	0.0
